"id"|"""date"""|"jour"|"saison"|"recettes"|"semainier"|"notes"|"ouverture"|"cloture"|"page_de_gauche"
42474|1717-02-15|Lundi|"1716-1717"|269|Lavoy|""|false|false|
42472|1717-02-13|Samedi|"1716-1717"|137|Lavoy|""|false|false|
42471|1717-02-12|Vendredi|"1716-1717"|1501|De Ponteuil|""|false|false|
42470|1717-02-11|Jeudi|"1716-1717"|187|Lavoy|""|false|false|
42467|1717-02-08|Lundi|"1716-1717"|971|Defontenay|""|false|false|
42466|1717-02-07|Dimanche|"1716-1717"|1330|De Beaubour & Lavoy|""|false|false|
42464|1717-02-05|Vendredi|"1716-1717"|757|Defontenay|""|false|false|
42462|1717-02-03|Mercredi|"1716-1717"|1282|Duboccage|on a été représenter sur le théâtre du Palais Royal.|false|false|
42460|1717-01-31|Dimanche|"1716-1717"|1471|Defontenay|""|false|false|
42458|1717-01-29|Vendredi|"1716-1717"|614|Defontenay|""|false|false|
42455|1717-01-26|Mardi|"1716-1717"|620|Lavoy|""|false|false|
42453|1717-01-24|Dimanche|"1716-1717"|1307|Lavoy|""|false|false|
42451|1717-01-22|Vendredi|"1716-1717"|1036|Legrand|""|false|false|
42450|1717-01-21|Jeudi|"1716-1717"|543|Duboccage|""|false|false|
42448|1717-01-19|Mardi|"1716-1717"|445|Lavoy|""|false|false|
42447|1717-01-18|Lundi|"1716-1717"|381|Lavoy|""|false|false|
42445|1717-01-16|Samedi|"1716-1717"|446|Lavoy|""|false|false|
42443|1717-01-14|Jeudi|"1716-1717"|502|Lavoy|""|false|false|
42440|1717-01-11|Lundi|"1716-1717"|283|Defontenay|""|false|false|
42439|1717-01-10|Dimanche|"1716-1717"|1222|Quinault|""|false|false|
42437|1717-01-08|Vendredi|"1716-1717"|565|Duboccage|""|false|false|
42434|1717-01-05|Mardi|"1716-1717"|311|Duboccage|""|false|false|
42431|1717-01-02|Samedi|"1716-1717"|459|Lavoy|""|false|false|
42429|1716-12-31|Jeudi|"1716-1717"|230|Quinault|""|false|false|
42506|1717-04-06|Mardi|"1717-1718"|1083|Duboccage|Ouverture du Théâtre|true|false|
42508|1717-04-08|Jeudi|"1717-1718"|566|Duboccage|""|false|false|
42509|1717-04-09|Vendredi|"1717-1718"|101|Lavoy|""|false|false|
42511|1717-04-11|Dimanche|"1717-1718"|442|Lavoy|""|false|false|
42513|1717-04-13|Mardi|"1717-1718"|368|Lavoy|""|false|false|
42517|1717-04-17|Samedi|"1717-1718"|311|Lavoy|""|false|false|
42520|1717-04-20|Mardi|"1717-1718"|861|Defontenay|""|false|false|
42515|1717-04-15|Jeudi|"1717-1718"|1147|Duboccage|On a été représenter sur le théâtre du Palais Royal.|false|false|
42522|1717-04-22|Jeudi|"1717-1718"|728|Duboccage|On a été au Palais Royal.|false|false|
42524|1717-04-24|Samedi|"1717-1718"|340|Lavoy|""|false|false|
42617|1717-08-01|Dimanche|"1717-1718"|135|Defontenay|""|false|false|
42616|1717-07-31|Samedi|"1717-1718"|91|Defontenay|""|false|false|
42613|1717-07-27|Mardi|"1717-1718"|89|Defontenay|""|false|false|
42611|1717-07-25|Dimanche|"1717-1718"|404|Lavoy|""|false|false|
42610|1717-07-24|Samedi|"1717-1718"|93|Lavoy|""|false|false|
42608|1717-07-22|Jeudi|"1717-1718"|1355|Lavoy|On a été représenter au Palais Royal.|false|false|
42606|1717-07-20|Mardi|"1717-1718"|658|Lavoy|""|false|false|
42604|1717-07-18|Dimanche|"1717-1718"|1023|Defontenay|""|false|false|
42603|1717-07-17|Samedi|"1717-1718"|554|Lavoy|""|false|false|
42601|1717-07-15|Jeudi|"1717-1718"|1110|Lavoy|On a été représenter sur le théâtre du Palais Royal.|false|false|
42599|1717-07-13|Mardi|"1717-1718"|884|Lavoy|""|false|false|
42597|1717-07-11|Dimanche|"1717-1718"|1401|Quinault|""|false|false|
42596|1717-07-10|Samedi|"1717-1718"|1067|Defontenay|""|false|false|
42592|1717-07-06|Mardi|"1717-1718"|825|Delathorillière|""|false|false|
42590|1717-07-04|Dimanche|"1717-1718"|588|Quinault|""|false|false|
42588|1717-07-02|Vendredi|"1717-1718"|472|Defontenay|""|false|false|
42586|1717-06-30|Mercredi|"1717-1718"|130|Lavoy|""|false|false|
42585|1717-06-29|Mardi|"1717-1718"|1464|Defontenay & Legrand|""|false|false|
42583|1717-06-27|Dimanche|"1717-1718"|486|Duboccage|""|false|false|
42581|1717-06-25|Vendredi|"1717-1718"|467|Duboccage|""|false|false|
42580|1717-06-24|Jeudi|"1717-1718"|945|Duboccage|On a été représenter sur le théâtre du Palais Royal|false|false|
42578|1717-06-22|Mardi|"1717-1718"|540|Duboccage|""|false|false|
42577|1717-06-21|Lundi|"1717-1718"|133|Duboccage|""|false|false|
42575|1717-06-19|Samedi|"1717-1718"|259|Duboccage|""|false|false|
42574|1717-06-18|Vendredi|"1717-1718"|690|Duboccage|""|false|false|
42572|1717-06-15|Mardi|"1717-1718"|312|Quinault|""|false|false|
42570|1717-06-13|Dimanche|"1717-1718"|738|Defontenay|""|false|false|
42567|1717-06-10|Jeudi|"1717-1718"|914|Duboccage|On a été représenter sur le théâtre du Palais Royal.|false|false|
42565|1717-06-08|Mardi|"1717-1718"|239|Legrand & Lavoy|""|false|false|
42563|1717-06-06|Dimanche|"1717-1718"|1181|De Beaubour & Lavoy|""|false|false|
42562|1717-06-05|Samedi|"1717-1718"|1017|Lavoy|""|false|false|
42558|1717-06-01|Mardi|"1717-1718"|329|Lavoy|""|false|false|
42556|1717-05-30|Dimanche|"1717-1718"|1670|Lavoy|""|false|false|
42555|1717-05-29|Samedi|"1717-1718"|368|Lavoy|""|false|false|
42553|1717-05-26|Mercredi|"1717-1718"|273|Lavoy|""|false|false|
42552|1717-05-25|Mardi|"1717-1718"|280|Lavoy|""|false|false|
42550|1717-05-23|Dimanche|"1717-1718"|445|Guérin|""|false|false|
42548|1717-05-21|Vendredi|"1717-1718"|266|Lavoy|""|false|false|
42546|1717-05-19|Mercredi|"1717-1718"|415|Lavoy|""|false|false|
42545|1717-05-18|Mardi|"1717-1718"|1375|Defontenay|""|false|false|
42543|1717-05-15|Samedi|"1717-1718"|889|Lavoy|""|false|false|
42542|1717-05-14|Vendredi|"1717-1718"|1435|""|Début de Mlle Lecouvreur.|false|false|
42539|1717-05-11|Mardi|"1717-1718"|365|Defontenay|""|false|false|
42538|1717-05-10|Lundi|"1717-1718"|380|Defontenay|""|false|false|
42537|1717-05-09|Dimanche|"1717-1718"|1783|Duboccage|""|false|false|
42534|1717-05-04|Mardi|"1717-1718"|282|Lavoy|""|false|false|
42533|1717-05-03|Lundi|"1717-1718"|475|Duboccage|""|false|false|
42531|1717-05-01|Samedi|"1717-1718"|1380|Quinault|""|false|false|
42529|1717-04-29|Jeudi|"1717-1718"|1139|Duboccage|On a été au Palais Royal représenter.|false|false|
42527|1717-04-27|Mardi|"1717-1718"|113|Quinault|""|false|false|
42560|1717-06-03|Jeudi|"1717-1718"|1313|Duboccage|On a été représenter au Palais Royal.|false|false|
42651|1717-09-09|Jeudi|"1717-1718"|871|Lavoy|Mardi on a donné relâche au théâtre à cause de la fête de la Vierge. Au Palais Royal.|false|false|
42706|1717-11-04|Jeudi|"1717-1718"|923|Defontenay|Au Palais-Royal|false|false|
42647|1717-09-02|Jeudi|"1717-1718"|789|Lavoy|On a été représenter sur le théâtre du PalaisRoyal.|false|false|
42688|1717-10-16|Samedi|"1717-1718"|701|Defresne|""|false|false|
42705|1717-11-03|Mercredi|"1717-1718"|1111|Defontenay|""|false|false|
42702|1717-10-30|Samedi|"1717-1718"|338|Lavoy|""|false|false|
42700|1717-10-28|Jeudi|"1717-1718"|1523|Lavoy|Au Palais Royal.|false|false|
42698|1717-10-26|Mardi|"1717-1718"|454|Lavoy|""|false|false|
42696|1717-10-24|Dimanche|"1717-1718"|802|Lavoy|""|false|false|
42695|1717-10-23|Samedi|"1717-1718"|502|Defontenay|""|false|false|
42693|1717-10-21|Jeudi|"1717-1718"|1227|Lavoy|Au Palais Royal.|false|false|
42691|1717-10-19|Mardi|"1717-1718"|274|Dangeville|""|false|false|
42690|1717-10-18|Lundi|"1717-1718"|1084|Duboccage|""|false|false|
42683|1717-10-11|Lundi|"1717-1718"|335|Lavoy|""|false|false|
42681|1717-10-09|Samedi|"1717-1718"|1269|De Ponteuil|""|false|false|
42680|1717-10-08|Vendredi|"1717-1718"|184|Lavoy|""|false|false|
42678|1717-10-06|Mercredi|"1717-1718"|642|De Ponteuil|""|false|false|
42676|1717-10-04|Lundi|"1717-1718"|448|Lavoy|""|false|false|
42675|1717-10-03|Dimanche|"1717-1718"|1292|Duboccage|""|false|false|
42673|1717-10-01|Vendredi|"1717-1718"|894|Duboccage|""|false|false|
42671|1717-09-29|Mercredi|"1717-1718"|660|Duboccage|""|false|false|
42670|1717-09-28|Mardi|"1717-1718"|117|Duboccage|""|false|false|
42668|1717-09-26|Dimanche|"1717-1718"|691|Quinault|""|false|false|
42665|1717-09-23|Jeudi|"1717-1718"|943|Lavoy|au Palais Royal.|false|false|
42663|1717-09-21|Mardi|"1717-1718"|828|Lavoy|""|false|false|
42662|1717-09-20|Lundi|"1717-1718"|238|Quinault|""|false|false|
42659|1717-09-17|Vendredi|"1717-1718"|346|Defontenay|""|false|false|
42657|1717-09-15|Mercredi|"1717-1718"|155|Legrand|""|false|false|
42656|1717-09-14|Mardi|"1717-1718"|675|Legrand|""|false|false|
42654|1717-09-12|Dimanche|"1717-1718"|423|Lavoy|""|false|false|
42653|1717-09-11|Samedi|"1717-1718"|650|Lavoy|""|false|false|
42667|1717-09-25|Samedi|"1717-1718"|381|Lavoy|""|false|false|
42650|1717-09-06|Lundi|"1717-1718"|350|Lavoy|""|false|false|
42645|1717-08-31|Mardi|"1717-1718"|205|Poisson|""|false|false|
42643|1717-08-29|Dimanche|"1717-1718"|1058|Defontenay|""|false|false|
42642|1717-08-28|Samedi|"1717-1718"|407|Lavoy|""|false|false|
42640|1717-08-26|Jeudi|"1717-1718"|914|Lavoy|On a été représenter sur le théâtre de l'opéra.|false|false|
42636|1717-08-21|Samedi|"1717-1718"|357|Lavoy|""|false|false|
42635|1717-08-20|Vendredi|"1717-1718"|239|Defontenay|""|false|false|
42633|1717-08-18|Mercredi|"1717-1718"|178|Defontenay|""|false|false|
42631|1717-08-16|Lundi|"1717-1718"|334|Quinault|Hier dimanche 15 on a donné relâche au théâtre à cause de la fête de la Vierge.|false|false|
42630|1717-08-14|Samedi|"1717-1718"|60|Duboccage|""|false|false|
42627|1717-08-11|Mercredi|"1717-1718"|290|Duboccage|""|false|false|
42625|1717-08-09|Lundi|"1717-1718"|332|Duboccage|""|false|false|
42623|1717-08-07|Samedi|"1717-1718"|92|Defontenay|""|false|false|
42622|1717-08-06|Vendredi|"1717-1718"|412|Lavoy|""|false|false|
42620|1717-08-04|Mercredi|"1717-1718"|46|Quinault|""|false|false|
42799|1718-02-08|Mardi|"1717-1718"|477|Lavoy|""|false|false|
42796|1718-02-05|Samedi|"1717-1718"|129|Lavoy|""|false|false|
42795|1718-02-04|Vendredi|"1717-1718"|601|Lavoy|""|false|false|
42793|1718-02-01|Mardi|"1717-1718"|400|Lavoy|""|false|false|
42791|1718-01-30|Dimanche|"1717-1718"|625|Quinault|""|false|false|
42790|1718-01-29|Samedi|"1717-1718"|601|Defresne|""|false|false|
42788|1718-01-27|Jeudi|"1717-1718"|711|Duboccage|""|false|false|
42785|1718-01-24|Lundi|"1717-1718"|548|Duboccage|""|false|false|
42784|1718-01-23|Dimanche|"1717-1718"|1578|Duboccage|""|false|false|
42782|1718-01-21|Vendredi|"1717-1718"|763|Defontenay|""|false|false|
42781|1718-01-20|Jeudi|"1717-1718"|591|Defontenay|""|false|false|
42777|1718-01-17|Lundi|"1717-1718"|621|Lavoy|""|false|false|
42776|1718-01-16|Dimanche|"1717-1718"|829|Lavoy|""|false|false|
42774|1718-01-14|Vendredi|"1717-1718"|441|Defontenay|""|false|false|
42772|1718-01-12|Mercredi|"1717-1718"|1382|Lavoy|Au Palais Royal.|false|false|
42770|1718-01-10|Lundi|"1717-1718"|379|Lavoy|""|false|false|
42769|1718-01-09|Dimanche|"1717-1718"|651|Duboccage & Poisson|""|false|false|
42767|1718-01-07|Vendredi|"1717-1718"|485|Duboccage & Poisson|""|false|false|
42766|1718-01-06|Jeudi|"1717-1718"|1353|Duboccage & Poisson|""|false|false|
42761|1718-01-02|Dimanche|"1717-1718"|1036|Quinault|Hier samedi 1er janvier on a donné relâche au théâtre.|false|false|
42759|1717-12-30|Jeudi|"1717-1718"|859|Lavoy|""|false|false|
42757|1717-12-28|Mardi|"1717-1718"|1555|Lavoy|""|false|false|
42756|1717-12-27|Lundi|"1717-1718"|1823|Quinault|""|false|false|
42754|1717-12-23|Jeudi|"1717-1718"|895|Defontenay|""|false|false|
42752|1717-12-21|Mardi|"1717-1718"|1766|Defontenay|""|false|false|
42751|1717-12-20|Lundi|"1717-1718"|659|Lavoy|""|false|false|
42749|1717-12-18|Samedi|"1717-1718"|448|Lavoy|""|false|false|
42748|1717-12-17|Vendredi|"1717-1718"|2305|Lavoy|""|false|false|
42747|1717-12-16|Jeudi|"1717-1718"|421|Lavoy|""|false|false|
42745|1717-12-14|Mardi|"1717-1718"|546|De Beaubour & Lavoy|""|false|false|
42743|1717-12-12|Dimanche|"1717-1718"|1996|Lavoy|""|false|false|
42742|1717-12-11|Samedi|"1717-1718"|675|Quinault|""|false|false|
42738|1717-12-06|Lundi|"1717-1718"|497|Dangeville|Au Palais Royal|false|false|
42737|1717-12-05|Dimanche|"1717-1718"|770|Delathorillière|""|false|false|
42733|1717-12-01|Mercredi|"1717-1718"|958|Delathorillière|Au Palais Royal.|false|false|
42731|1717-11-29|Lundi|"1717-1718"|390|Defontenay|""|false|false|
42729|1717-11-27|Samedi|"1717-1718"|507|Defontenay|""|false|false|
42728|1717-11-26|Vendredi|"1717-1718"|1036|Defontenay|""|false|false|
42726|1717-11-24|Mercredi|"1717-1718"|1170|De Ponteuil|Au Palais Royal.|false|false|
42724|1717-11-22|Lundi|"1717-1718"|281|Defontenay|""|false|false|
42723|1717-11-21|Dimanche|"1717-1718"|1556|Duboccage|""|false|false|
42720|1717-11-18|Jeudi|"1717-1718"|1061|Duboccage|Au Palais Royal.|false|false|
42718|1717-11-16|Mardi|"1717-1718"|454|Duboccage|""|false|false|
42716|1717-11-14|Dimanche|"1717-1718"|815|Delathorillière|""|false|false|
42715|1717-11-13|Samedi|"1717-1718"|356|Quinault|""|false|false|
42714|1717-11-12|Vendredi|"1717-1718"|325|Legrand|""|false|false|
42711|1717-11-09|Mardi|"1717-1718"|350|Quinault|""|false|false|
42709|1717-11-07|Dimanche|"1717-1718"|964|Defontenay|""|false|false|
42736|1717-12-04|Samedi|"1717-1718"|531|Lavoy|""|false|false|
42819|1718-03-02|Mercredi|"1717-1718"|1130|Lavoy|""|false|false|
42846|1718-03-31|Jeudi|"1717-1718"|1351|Lavoy|""|false|false|
42845|1718-03-30|Mercredi|"1717-1718"|1007|Lavoy|Au Palais Royal.|false|false|
42844|1718-03-29|Mardi|"1717-1718"|309|Defontenay|""|false|false|
42843|1718-03-28|Lundi|"1717-1718"|463|Lavoy|""|false|false|
42840|1718-03-24|Jeudi|"1717-1718"|399|Lavoy|""|false|false|
42838|1718-03-22|Mardi|"1717-1718"|725|Defontenay|""|false|false|
25137|1728-06-12|Samedi|"1728-1729"|377|""|"""On a donné hier relâche au Théâtre"""|false|false|
26724|1737-08-31|Samedi|"1737-1738"|676|""|""|false|false|
26725|1737-09-01|Dimanche|"1737-1738"|132|""|""|false|false|
26731|1737-09-09|Lundi|"1737-1738"|462|""|""|false|false|
26732|1737-09-10|Mardi|"1737-1738"|306|""|""|false|false|
26733|1737-09-11|Mercredi|"1737-1738"|763|""|""|false|false|
26737|1737-09-16|Lundi|"1737-1738"|424|""|""|false|false|
26741|1737-09-21|Samedi|"1737-1738"|970|""|""|false|false|
26742|1737-09-22|Dimanche|"1737-1738"|289|""|""|false|false|
26744|1737-09-24|Mardi|"1737-1738"|1283|""|""|false|false|
26746|1737-09-26|Jeudi|"1737-1738"|1225|""|""|false|false|
26748|1737-09-29|Dimanche|"1737-1738"|403|""|""|false|false|
26751|1737-10-05|Samedi|"1737-1738"|602|""|""|false|false|
26753|1737-10-07|Lundi|"1737-1738"|725|""|""|false|false|
42848|1718-04-02|Samedi|"1778-1779"|2561|Lavoy|""|false|true|
42837|1718-03-21|Lundi|"1717-1718"|48|Lavoy|""|false|false|
42835|1718-03-19|Samedi|"1717-1718"|487|Lavoy|""|false|false|
42834|1718-03-18|Vendredi|"1717-1718"|461|Lavoy|""|false|false|
42832|1718-03-16|Mercredi|"1717-1718"|1758|Defontenay|Au Palais Royal.|false|false|
42830|1718-03-13|Dimanche|"1717-1718"|940|Delathorillière|""|false|false|
42828|1718-03-11|Vendredi|"1717-1718"|583|Defontenay|""|false|false|
42827|1718-03-10|Jeudi|"1717-1718"|805|Lavoy|""|false|false|
42825|1718-03-08|Mardi|"1717-1718"|294|Defontenay|""|false|false|
42824|1718-03-07|Lundi|"1717-1718"|836|Lavoy|""|false|false|
42822|1718-03-05|Samedi|"1717-1718"|299|Defontenay|""|false|false|
42820|1718-03-03|Jeudi|"1717-1718"|79|Lavoy|""|false|false|
42817|1718-02-28|Lundi|"1717-1718"|898|Lavoy|""|false|false|
42815|1718-02-26|Samedi|"1717-1718"|461|Duboccage|""|false|false|
42814|1718-02-25|Vendredi|"1717-1718"|480|Duboccage|""|false|false|
42813|1718-02-24|Jeudi|"1717-1718"|887|Duboccage|""|false|false|
42811|1718-02-22|Mardi|"1717-1718"|431|Duboccage|""|false|false|
42809|1718-02-20|Dimanche|"1717-1718"|934|Lavoy|""|false|false|
42807|1718-02-17|Jeudi|"1717-1718"|181|Defresne|""|false|false|
42806|1718-02-16|Mercredi|"1717-1718"|279|Dufresne|Hier mardi 15 février, on a donné relâche au Théâtre.|false|false|
42804|1718-02-13|Dimanche|"1717-1718"|1238|De Ponteuil|""|false|false|
42802|1718-02-11|Vendredi|"1717-1718"|482|Poisson|""|false|false|
42800|1718-02-09|Mercredi|"1717-1718"|1024|Lavoy|Au palais Royal|false|false|
26722|1737-08-28|Mercredi|"1737-1738"|255|""|""|false|false|
26703|1737-08-06|Mardi|"1737-1738"|994|""|""|false|false|
26715|1737-08-20|Mardi|"1737-1738"|417|""|""|false|false|
26691|1737-07-23|Mardi|"1737-1738"|45|""|""|false|false|
26693|1737-07-25|Jeudi|"1737-1738"|221|""|""|false|false|
26697|1737-07-30|Mardi|"1737-1738"|341|""|""|false|false|
26700|1737-08-03|Samedi|"1737-1738"|1156|""|""|false|false|
26704|1737-08-07|Mercredi|"1737-1738"|488|""|""|false|false|
26706|1737-08-10|Samedi|"1737-1738"|1749|""|""|false|false|
26707|1737-08-11|Dimanche|"1737-1738"|881|""|""|false|false|
26712|1737-08-17|Samedi|"1737-1738"|735|""|""|false|false|
26720|1737-08-26|Lundi|"1737-1738"|650|""|""|false|false|
26757|1737-10-12|Samedi|"1737-1738"|1002|""|""|false|false|
26758|1737-10-13|Dimanche|"1737-1738"|804|""|""|false|false|
26761|1737-10-19|Samedi|"1737-1738"|854|""|""|false|false|
26764|1737-10-23|Mercredi|"1737-1738"|380|""|""|false|false|
26766|1737-10-26|Samedi|"1737-1738"|472|""|""|false|false|
26774|1737-11-06|Mercredi|"1737-1738"|803|""|""|false|false|
26688|1737-07-20|Samedi|"1737-1738"|1709|""|""|false|false|
42037|1715-11-02|Samedi|"1715-1716"|2688|Lavoy|Le 1er novembre on donna relâche au théâtre à cause de la fête de tous les saints|false|false|
28573|1734-12-05|Dimanche|"1734-1735"|652|""|""|false|false|
28574|1734-12-06|Lundi|"1734-1735"|679|""|Semainiers Mrs Montmeny p., Dangeville le jeune p., Fierville p. (p=payé)|false|false|
28581|1734-12-15|Mercredi|"1734-1735"|1051|""|On a donné hier relâche au théâtre pour aller à la Cour|false|false|
25141|1728-06-16|Mercredi|"1728-1729"|339|""|""|false|false|
28611|1735-01-22|Samedi|"1734-1735"|1348|""|""|false|false|
25126|1728-05-29|Samedi|"1728-1729"|90|""|""|false|false|
28613|1735-01-24|Lundi|"1734-1735"|692|""|"""Semainiers Mrs Legrand p. , Sarrazin p., Fleury p."""|false|false|
28625|1735-02-07|Lundi|"1734-1735"|3116|""|"""Semainiers Mrs Dangeville p., Armand p."" (p.=payé"")"|false|false|
28226|1733-09-03|Jeudi|"1733-1734"|545|""|On a donné hier relâche au théâtre|false|false|
44999|1739-06-14|Dimanche|"1739-1740"|0|""|""|false|false|
45579|1733-06-14|Dimanche|"1733-1734"|567|""|""|false|false|
44998|1739-06-13|Samedi|"1739-1740"|0|""|""|false|false|
45580|1734-07-01|Jeudi|"1734-1735"|283|""|""|false|false|
44995|1739-06-10|Mercredi|"1739-1740"|0|""|""|false|false|
45574|1724-06-19|Lundi|"1724-1725"|666|Du Chemin|""|false|false|
44994|1739-06-09|Mardi|"1739-1740"|0|""|""|false|false|
45578|1730-06-10|Samedi|"1730-1731"|1325|""|"""On a donné avant hier relâche au théâtre (?) et hier"""|false|false|
45575|1725-05-21|Lundi|"1725-1726"|354|Lavoy|"""On donna hier relâche au théâtre à cause de la fête de la Pentecote"""|false|false|
44993|1739-06-08|Lundi|"1739-1740"|0|""|""|false|false|
45577|1729-07-09|Samedi|"1729-1730"|3026|""|""|false|false|
45325|1718-07-16|Samedi|"1718-1719"|371|Duboccage|""|false|false|
28230|1733-09-09|Mercredi|"1733-1734"|607|""|On a donné hier relâche au théâtre à cause de la fête de la Vierge|false|false|
45576|1726-06-16|Dimanche|"1726-1727"|114|Legrand|""|false|false|
45327|1718-07-18|Lundi|"1718-1719"|447|Duboccage|Semainiers, M. Poisson le père et Ponteuil|false|false|
45572|1721-06-16|Lundi|"1721-1722"|126|Duboccage|Semainiers, Mrs Duboccage et Poisson Le Fils|false|false|
45333|1718-07-24|Dimanche|"1718-1719"|417|Duboccage|""|false|false|
45332|1718-07-23|Samedi|"1718-1719"|293|Duboccage|""|false|false|
44992|1739-06-07|Dimanche|"1739-1740"|0|""|""|false|false|
45338|1718-07-29|Vendredi|"1718-1719"|132|Duboccage|""|false|false|
44991|1739-06-06|Samedi|"1739-1740"|0|""|""|false|false|
45337|1718-07-28|Jeudi|"1718-1719"|690|""|""|false|false|
45342|1718-08-02|Mardi|"1718-1719"|342|Duboccage|""|false|false|
45341|1718-08-01|Lundi|"1718-1719"|324|Quinault|Semainiers, M. Poisson père, et Dangeville|false|false|
45340|1718-07-31|Dimanche|"1718-1719"|580|Duboccage|""|false|false|
45482|1718-12-29|Jeudi|"1718-1719"|291|Defontenay|""|false|false|
44989|1739-06-04|Jeudi|"1739-1740"|0|""|""|false|false|
45350|1718-08-11|Jeudi|"1718-1719"|44|Duboccage|""|false|false|
44988|1739-06-03|Mercredi|"1739-1740"|0|""|""|false|false|
45355|1718-08-17|Mercredi|"1718-1719"|64|Duboccage|""|false|false|
45353|1718-08-14|Dimanche|"1718-1719"|389|Duboccage|""|false|false|
44984|1739-05-30|Samedi|"1739-1740"|0|""|""|false|false|
45363|1718-08-30|Mardi|"1718-1719"|88|Lavoy|""|false|false|
45368|1718-09-04|Dimanche|"1718-1719"|198|Delathorillière & Lavoy|""|false|false|
45388|1718-09-25|Dimanche|"1718-1719"|308|Lavoy|""|false|false|
45375|1718-09-12|Lundi|"1718-1719"|58|Lavoy|Semainiers, M. Le Grand et Fontenay|false|false|
45378|1718-09-15|Jeudi|"1718-1719"|85|Lavoy|""|false|false|
45383|1718-09-20|Mardi|"1718-1719"|425|Lavoy|""|false|false|
45382|1718-09-19|Lundi|"1718-1719"|211|Defresne|Semainiers, M. Quinault et Dufresne|false|false|
44981|1739-05-27|Mercredi|"1739-1740"|0|""|""|false|false|
45386|1718-09-23|Vendredi|"1718-1719"|274|Lavoy|""|false|false|
45423|1718-10-29|Samedi|"1718-1719"|519|Quinault|""|false|false|
45393|1718-09-30|Vendredi|"1718-1719"|315|Duboccage|""|false|false|
45391|1718-09-28|Mercredi|"1718-1719"|501|Duboccage|Au Palais Royal.|false|false|
