"id_registre"|"id_place"|"description"|"loge"|"billets_vendus"|"prix_par_billet"|"recettes"
29682|86|Billet à|false|76|2|152
29682|88|Billet à|false|292|1|292
29682|85|Billet à|false|48|4|192
29682|83|Loge basse|true|1|32|32
29682|87|Billet à|false|13|201|219
29683|87|Billet à|false|70|201|105
29683|88|Billet à|false|566|1|566
29683|86|Billet à|false|157|2|314
29683|85|Billet à|false|384|4|1536
29683|84|Loge haute|true|2|20|40
29683|83|Loge basse|true|5|32|160
29684|86|Billet à|false|161|2|322
29684|88|Billet à|false|507|1|507
29684|85|Billet à|false|50|4|200
29684|87|Billet à|false|18|201|27
29685|85|Billet à|false|135|4|540
29685|86|Billet à|false|151|2|302
29685|87|Billet à|false|35|201|252
29685|88|Billet à|false|382|1|382
29685|83|Loge basse|true|4|32|128
29685|84|Loge haute|true|1|20|20
29686|87|Billet à|false|16|201|24
29686|85|Billet à|false|101|4|404
29686|86|Billet à|false|115|2|230
29686|88|Billet à|false|440|1|440
29687|88|Billet à|false|556|1|556
29687|86|Billet à|false|165|2|330
29687|83|Loge basse|true|2|32|64
29687|85|Billet à|false|389|4|1556
29687|87|Billet à|false|61|201|291
29688|86|Billet à|false|104|2|208
29688|87|Billet à|false|14|201|21
29688|88|Billet à|false|485|1|485
29688|85|Billet à|false|49|4|196
29689|86|Billet à|false|224|2|448
29689|84|Loge haute|true|1|20|20
29689|88|Billet à|false|507|1|507
29689|87|Billet à|false|43|201|264
29689|85|Billet à|false|160|4|640
29690|87|Billet à|false|30|201|45
29690|85|Billet à|false|150|4|600
29690|88|Billet à|false|398|1|398
29690|86|Billet à|false|113|2|226
29691|87|Billet à|false|5|201|207
29691|88|Billet à|false|60|1|60
29691|85|Billet à|false|10|4|40
29691|86|Billet à|false|20|2|40
29692|83|Loge basse|true|7|32|224
29692|88|Billet à|false|529|1|529
29692|87|Billet à|false|79|201|318
29692|86|Billet à|false|163|2|326
29692|85|Billet à|false|417|4|1668
29693|87|Billet à|false|60|201|90
29693|88|Billet à|false|552|1|552
29693|85|Billet à|false|133|4|532
29693|86|Billet à|false|263|2|526
29694|83|Loge basse|true|4|32|128
29694|88|Billet à|false|384|1|384
29694|86|Billet à|false|151|2|302
29694|87|Billet à|false|32|201|48
29694|85|Billet à|false|221|4|884
29695|83|Loge basse|true|1|32|32
29695|88|Billet à|false|284|1|284
29695|87|Billet à|false|13|201|219
29695|86|Billet à|false|88|2|176
29695|85|Billet à|false|156|4|624
29696|85|Billet à|false|34|4|136
29696|88|Billet à|false|111|1|111
29696|87|Billet à|false|16|201|24
29696|86|Billet à|false|25|2|50
29697|86|Billet à|false|124|2|248
29697|83|Loge basse|true|14|32|448
29697|87|Billet à|false|67|201|300
29697|88|Billet à|false|480|1|480
29697|84|Loge haute|true|5|20|100
29697|85|Billet à|false|440|4|1760
29698|88|Billet à|false|259|1|259
29698|87|Billet à|false|21|201|231
29698|86|Billet à|false|53|2|106
29698|85|Billet à|false|20|4|80
29699|83|Loge basse|true|1|32|32
29699|88|Billet à|false|537|1|537
29699|87|Billet à|false|62|201|93
29699|86|Billet à|false|189|2|378
29699|85|Billet à|false|199|4|796
29699|84|Loge haute|true|1|20|20
29700|85|Billet à|false|65|4|260
29700|86|Billet à|false|57|2|114
29700|87|Billet à|false|1|201|201
29700|88|Billet à|false|252|1|252
29701|87|Billet à|false|34|201|51
29701|88|Billet à|false|436|1|436
29701|86|Billet à|false|133|2|266
29701|85|Billet à|false|288|4|1152
29701|83|Loge basse|true|11|32|352
29702|83|Loge basse|true|2|32|64
29702|85|Billet à|false|57|4|228
29702|86|Billet à|false|56|2|112
29702|87|Billet à|false|12|201|18
29702|88|Billet à|false|277|1|277
29703|88|Billet à|false|113|1|113
29703|85|Billet à|false|16|4|64
29703|86|Billet à|false|19|2|38
29703|87|Billet à|false|2|201|3
29704|87|Billet à|false|84|201|126
29704|86|Billet à|false|118|2|236
29704|85|Billet à|false|465|4|1860
29704|84|Loge haute|true|6|20|120
29704|83|Loge basse|true|12|32|384
29704|88|Billet à|false|573|1|573
29705|85|Billet à|false|74|4|296
29705|86|Billet à|false|154|2|308
29705|87|Billet à|false|50|201|75
29705|88|Billet à|false|461|1|461
29706|85|Billet à|false|150|4|600
29706|87|Billet à|false|26|201|39
29706|83|Loge basse|true|4|32|128
29706|88|Billet à|false|362|1|362
29706|86|Billet à|false|98|2|196
29707|83|Loge basse|true|1|32|32
29707|85|Billet à|false|141|4|564
29707|86|Billet à|false|117|2|234
29707|87|Billet à|false|25|201|237
29707|88|Billet à|false|365|1|365
29708|83|Loge basse|true|16|48|768
29708|88|Billet à|false|402|1|402
29708|84|Loge haute|true|11|30|330
29708|85|Billet à|false|320|6|1920
29708|86|Billet à|false|48|3|144
29708|87|Billet à|false|117|2|234
29709|86|Billet à|false|96|2|192
29709|83|Loge basse|true|1|32|32
29709|84|Loge haute|true|2|20|40
29709|85|Billet à|false|119|4|476
29709|88|Billet à|false|395|1|395
29709|87|Billet à|false|23|201|234
29710|87|Billet à|false|50|201|75
29710|86|Billet à|false|225|2|450
29710|85|Billet à|false|117|4|468
29710|84|Loge haute|true|1|20|20
29710|88|Billet à|false|606|1|606
29711|88|Billet à|false|456|1|456
29711|83|Loge basse|true|1|32|32
29711|85|Billet à|false|206|4|824
29711|86|Billet à|false|134|2|268
29711|87|Billet à|false|44|201|66
29712|83|Loge basse|true|5|32|160
29712|84|Loge haute|true|3|20|60
29712|85|Billet à|false|359|4|1436
29712|86|Billet à|false|130|2|260
29712|87|Billet à|false|78|201|117
29712|88|Billet à|false|589|1|589
29713|85|Billet à|false|41|4|164
29713|86|Billet à|false|90|2|180
29713|87|Billet à|false|11|201|216
29713|88|Billet à|false|273|1|273
29714|87|Billet à|false|14|201|21
29714|85|Billet à|false|75|4|300
29714|86|Billet à|false|63|2|126
29714|88|Billet à|false|244|1|244
29715|88|Billet à|false|193|1|193
29715|85|Billet à|false|21|4|84
29715|87|Billet à|false|8|201|12
29715|86|Billet à|false|49|2|98
29716|86|Billet à|false|115|2|230
29716|88|Billet à|false|396|1|396
29716|87|Billet à|false|32|201|48
29716|85|Billet à|false|170|4|680
29717|86|Billet à|false|73|2|146
29717|88|Billet à|false|571|1|571
29717|87|Billet à|false|121|201|381
29717|83|Loge basse|true|8|32|256
29717|84|Loge haute|true|10|20|200
29717|85|Billet à|false|500|4|2000
29718|88|Billet à|false|181|1|181
29718|87|Billet à|false|36|201|54
29718|86|Billet à|false|55|2|110
29718|85|Billet à|false|16|4|64
29719|87|Billet à|false|8|201|12
29719|88|Billet à|false|202|1|202
29719|86|Billet à|false|33|2|66
29719|85|Billet à|false|96|4|384
29719|84|Loge haute|true|1|20|20
29719|83|Loge basse|true|1|32|32
29720|88|Billet à|false|407|1|407
29720|87|Billet à|false|31|201|246
29720|85|Billet à|false|56|4|224
29720|83|Loge basse|true|1|32|32
29720|86|Billet à|false|134|2|268
29721|88|Billet à|false|242|1|242
29721|83|Loge basse|true|1|32|32
29721|85|Billet à|false|37|4|148
29721|86|Billet à|false|71|2|142
29721|87|Billet à|false|31|201|246
29722|87|Billet à|false|72|201|108
29722|88|Billet à|false|587|1|587
29722|86|Billet à|false|148|2|296
29722|85|Billet à|false|373|4|1492
29722|84|Loge haute|true|3|20|60
29722|83|Loge basse|true|3|32|96
29723|85|Billet à|false|43|4|172
29723|87|Billet à|false|17|201|225
29723|86|Billet à|false|53|2|106
29723|88|Billet à|false|234|1|234
29724|87|Billet à|false|25|201|237
29724|88|Billet à|false|356|1|356
29724|85|Billet à|false|149|4|596
29724|84|Loge haute|true|1|20|20
29724|83|Loge basse|true|2|32|64
29724|86|Billet à|false|80|2|160
33159|86|Billet à|false|98|2|196
33159|1|Irregular Receipts|false|940|1|940
33159|88|Billet à|false|450|1|450
33159|87|Billet à|false|71|201|306
33159|85|Billet à|false|201|4|804
33160|86|Billet à|false|22|2|44
33160|87|Billet à|false|2|201|3
33160|88|Billet à|false|68|1|68
33160|85|Billet à|false|5|4|20
33161|85|Billet à|false|183|4|732
33161|1|Irregular Receipts|false|636|1|636
33161|88|Billet à|false|387|1|387
33161|145|Irregular Receipts 2|false|26|4|104
33161|86|Billet à|false|117|2|234
33161|87|Billet à|false|46|201|69
33162|88|Billet à|false|131|1|131
33162|86|Billet à|false|61|2|122
33162|85|Billet à|false|5|4|20
33162|87|Billet à|false|6|201|9
33163|88|Billet à|false|219|1|219
33163|85|Billet à|false|55|4|220
33163|86|Billet à|false|54|2|108
33163|87|Billet à|false|13|201|219
33164|87|Billet à|false|16|201|24
33164|86|Billet à|false|83|2|166
33164|85|Billet à|false|12|4|48
33164|88|Billet à|false|198|1|198
33165|86|Billet à|false|61|2|122
33165|85|Billet à|false|48|4|192
33165|87|Billet à|false|15|201|222
33165|88|Billet à|false|295|1|295
33166|88|Billet à|false|160|1|160
33166|85|Billet à|false|16|4|64
33166|86|Billet à|false|41|2|82
33166|87|Billet à|false|14|201|21
33167|86|Billet à|false|31|2|62
33167|88|Billet à|false|133|1|133
33167|87|Billet à|false|8|201|12
33167|85|Billet à|false|23|4|92
33168|85|Billet à|false|33|4|132
33168|86|Billet à|false|100|2|200
33168|88|Billet à|false|235|1|235
33168|87|Billet à|false|5|201|207
33169|86|Billet à|false|65|2|130
33169|88|Billet à|false|324|1|324
33169|87|Billet à|false|15|201|222
33169|85|Billet à|false|41|4|164
33170|85|Billet à|false|11|4|44
33170|87|Billet à|false|4|201|6
33170|88|Billet à|false|84|1|84
33170|86|Billet à|false|29|2|58
33171|87|Billet à|false|42|201|63
33171|85|Billet à|false|85|4|340
33171|88|Billet à|false|442|1|442
33171|86|Billet à|false|180|2|360
33172|86|Billet à|false|40|2|80
33172|87|Billet à|false|14|201|21
33172|88|Billet à|false|185|1|185
33172|85|Billet à|false|15|4|60
33173|87|Billet à|false|9|201|213
33173|85|Billet à|false|16|4|64
33173|88|Billet à|false|216|1|216
33173|86|Billet à|false|43|2|86
33174|86|Billet à|false|93|2|186
33174|85|Billet à|false|42|4|168
33174|88|Billet à|false|267|1|267
33174|87|Billet à|false|7|201|210
33175|85|Billet à|false|22|4|88
33175|88|Billet à|false|129|1|129
33175|86|Billet à|false|36|2|72
33176|88|Billet à|false|306|1|306
33176|85|Billet à|false|117|4|468
33176|87|Billet à|false|17|201|225
33176|86|Billet à|false|134|2|268
33177|85|Billet à|false|32|4|128
33177|88|Billet à|false|194|1|194
33177|87|Billet à|false|9|201|213
33177|86|Billet à|false|50|2|100
33178|86|Billet à|false|128|2|256
33178|88|Billet à|false|257|1|257
33178|87|Billet à|false|41|201|261
33178|85|Billet à|false|82|4|328
33179|86|Billet à|false|131|2|262
33179|85|Billet à|false|64|4|256
33179|88|Billet à|false|295|1|295
33179|87|Billet à|false|18|201|27
33180|87|Billet à|false|10|201|15
33180|85|Billet à|false|2|4|8
33180|86|Billet à|false|35|2|70
33180|88|Billet à|false|41|1|41
33181|88|Billet à|false|187|1|187
33181|87|Billet à|false|10|201|15
33181|86|Billet à|false|82|2|164
33181|85|Billet à|false|31|4|124
33182|85|Billet à|false|94|4|376
33182|88|Billet à|false|273|1|273
33182|87|Billet à|false|11|201|216
33182|86|Billet à|false|102|2|204
33183|88|Billet à|false|35|1|35
33183|83|Loge basse|true|1|32|32
33183|85|Billet à|false|5|4|20
33183|86|Billet à|false|10|2|20
33183|87|Billet à|false|2|201|3
33184|83|Loge basse|true|1|32|32
33184|85|Billet à|false|49|4|196
33184|88|Billet à|false|199|1|199
33184|87|Billet à|false|27|201|240
33184|86|Billet à|false|110|2|220
33185|86|Billet à|false|144|2|288
33185|85|Billet à|false|83|4|332
33185|87|Billet à|false|29|201|243
33185|88|Billet à|false|280|1|280
33186|88|Billet à|false|152|1|152
33186|85|Billet à|false|18|4|72
33186|86|Billet à|false|40|2|80
33186|87|Billet à|false|9|201|213
33187|88|Billet à|false|200|1|200
33187|86|Billet à|false|82|2|164
33187|85|Billet à|false|68|4|272
33187|87|Billet à|false|9|201|213
33188|88|Billet à|false|134|1|134
33188|87|Billet à|false|4|201|6
33188|86|Billet à|false|35|2|70
33188|85|Billet à|false|21|4|84
33189|85|Billet à|false|72|4|288
33189|87|Billet à|false|13|201|219
33189|86|Billet à|false|96|2|192
33189|88|Billet à|false|225|1|225
33190|85|Billet à|false|38|4|152
33190|86|Billet à|false|35|2|70
33190|87|Billet à|false|15|201|222
33190|88|Billet à|false|133|1|133
33191|87|Billet à|false|36|201|54
33191|88|Billet à|false|278|1|278
33191|85|Billet à|false|44|4|176
33191|86|Billet à|false|129|2|258
33192|87|Billet à|false|3|201|204
33192|88|Billet à|false|173|1|173
33192|86|Billet à|false|75|2|150
33192|85|Billet à|false|33|4|132
33192|83|Loge basse|true|2|32|64
33193|87|Billet à|false|9|201|213
33193|88|Billet à|false|90|1|90
33193|86|Billet à|false|20|2|40
33193|85|Billet à|false|25|4|100
33194|88|Billet à|false|96|1|96
33194|85|Billet à|false|30|4|120
33194|87|Billet à|false|6|201|9
33194|86|Billet à|false|68|2|136
33195|86|Billet à|false|45|2|90
33195|87|Billet à|false|5|201|207
33195|88|Billet à|false|126|1|126
33195|85|Billet à|false|9|4|36
33196|86|Billet à|false|13|2|26
33196|85|Billet à|false|6|4|24
33196|87|Billet à|false|2|201|3
33196|88|Billet à|false|110|1|110
33197|88|Billet à|false|506|1|506
33197|1|Irregular Receipts|false|740|1|740
33197|85|Billet à|false|260|4|1040
33197|87|Billet à|false|63|201|294
33197|86|Billet à|false|117|2|234
33198|1|Irregular Receipts|false|504|1|504
33198|88|Billet à|false|447|1|447
33198|87|Billet à|false|65|201|297
33198|86|Billet à|false|159|2|318
33198|85|Billet à|false|236|4|944
33199|86|Billet à|false|27|2|54
33199|88|Billet à|false|81|1|81
33199|85|Billet à|false|9|4|36
33199|87|Billet à|false|18|201|27
33200|87|Billet à|false|7|201|210
33200|86|Billet à|false|21|2|42
33200|85|Billet à|false|5|4|20
33200|88|Billet à|false|67|1|67
33201|85|Billet à|false|247|4|988
33201|86|Billet à|false|139|2|278
33201|88|Billet à|false|437|1|437
33201|1|Irregular Receipts|false|500|1|500
33201|87|Billet à|false|62|201|93
33202|86|Billet à|false|14|2|28
33202|87|Billet à|false|1|201|201
33202|88|Billet à|false|78|1|78
33202|85|Billet à|false|11|4|44
33203|88|Billet à|false|466|1|466
33203|86|Billet à|false|147|2|294
33203|85|Billet à|false|268|4|1072
33203|1|Irregular Receipts|false|672|1|672
33203|87|Billet à|false|59|201|288
33204|87|Billet à|false|37|201|255
33204|88|Billet à|false|317|1|317
33204|86|Billet à|false|122|2|244
33204|85|Billet à|false|40|4|160
33204|84|Loge haute|true|2|20|40
33205|85|Billet à|false|8|4|32
33205|87|Billet à|false|10|201|15
33205|88|Billet à|false|63|1|63
33205|86|Billet à|false|37|2|74
33206|88|Billet à|false|481|1|481
33206|84|Loge haute|true|14|20|280
33206|85|Billet à|false|214|4|856
33206|86|Billet à|false|115|2|230
33206|87|Billet à|false|65|201|297
33207|86|Billet à|false|20|2|40
33207|88|Billet à|false|114|1|114
33207|87|Billet à|false|6|201|9
33207|85|Billet à|false|11|4|44
33208|87|Billet à|false|64|201|96
33208|88|Billet à|false|461|1|461
33208|83|Loge basse|true|10|32|320
33208|85|Billet à|false|228|4|912
33208|86|Billet à|false|90|2|180
33209|88|Billet à|false|360|1|360
33209|85|Billet à|false|74|4|296
33209|86|Billet à|false|113|2|226
33209|87|Billet à|false|30|201|45
33210|88|Billet à|false|188|1|188
33210|87|Billet à|false|27|201|240
33210|86|Billet à|false|96|2|192
33210|83|Loge basse|true|1|32|32
33210|85|Billet à|false|21|4|84
33211|88|Billet à|false|459|1|459
33211|1|Irregular Receipts|false|336|1|336
33211|87|Billet à|false|68|201|102
33211|86|Billet à|false|122|2|244
33211|85|Billet à|false|197|4|788
33212|88|Billet à|false|138|1|138
33212|83|Loge basse|true|2|32|64
33212|85|Billet à|false|18|4|72
33212|86|Billet à|false|24|2|48
33212|87|Billet à|false|5|201|207
33213|1|Irregular Receipts|false|384|1|384
33213|85|Billet à|false|201|4|804
33213|86|Billet à|false|110|2|220
33213|87|Billet à|false|75|201|312
33213|88|Billet à|false|495|1|495
33214|87|Billet à|false|8|201|12
33214|85|Billet à|false|13|4|52
33214|86|Billet à|false|21|2|42
33214|88|Billet à|false|74|1|74
33215|87|Billet à|false|12|201|18
33215|85|Billet à|false|33|4|132
33215|86|Billet à|false|50|2|100
33215|88|Billet à|false|179|1|179
33216|1|Irregular Receipts|false|456|1|456
33216|87|Billet à|false|52|201|78
33216|85|Billet à|false|198|4|792
33216|86|Billet à|false|101|2|202
33216|88|Billet à|false|501|1|501
33217|87|Billet à|false|3|201|204
33217|88|Billet à|false|148|1|148
33217|85|Billet à|false|27|4|108
33217|86|Billet à|false|54|2|108
33218|87|Billet à|false|4|201|6
33218|88|Billet à|false|88|1|88
33218|86|Billet à|false|59|2|118
33218|85|Billet à|false|53|4|212
33219|88|Billet à|false|462|1|462
33219|86|Billet à|false|97|2|194
33219|1|Irregular Receipts|false|1|396|396
33219|85|Billet à|false|195|4|780
33219|87|Billet à|false|64|201|96
33220|87|Billet à|false|1|201|201
33220|86|Billet à|false|41|2|82
33220|85|Billet à|false|7|4|28
33220|88|Billet à|false|104|1|104
33221|86|Billet à|false|11|2|22
33221|85|Billet à|false|7|4|28
33221|88|Billet à|false|42|1|42
33221|87|Billet à|false|5|201|207
33222|87|Billet à|false|71|201|306
33222|86|Billet à|false|81|2|162
33222|85|Billet à|false|195|4|780
33222|1|Irregular Receipts|false|352|1|352
33222|88|Billet à|false|402|1|402
33223|85|Billet à|false|1|4|4
33223|88|Billet à|false|117|1|117
33223|87|Billet à|false|9|201|213
33223|86|Billet à|false|58|2|116
33224|87|Billet à|false|5|201|207
33224|86|Billet à|false|38|2|76
33224|85|Billet à|false|8|4|32
33224|88|Billet à|false|80|1|80
33225|86|Billet à|false|99|2|198
33225|1|Irregular Receipts|false|584|1|584
33225|87|Billet à|false|69|201|303
33225|88|Billet à|false|312|1|312
33225|85|Billet à|false|135|4|540
33226|85|Billet à|false|7|4|28
33226|86|Billet à|false|26|2|52
33226|87|Billet à|false|9|201|213
33226|88|Billet à|false|72|1|72
33227|85|Billet à|false|3|4|12
33227|86|Billet à|false|16|2|32
33227|87|Billet à|false|6|201|9
33227|88|Billet à|false|56|1|56
33228|85|Billet à|false|148|4|592
33228|1|Irregular Receipts|false|496|1|496
33228|88|Billet à|false|430|1|430
33228|87|Billet à|false|71|201|306
33228|86|Billet à|false|101|2|202
33229|86|Billet à|false|22|2|44
33229|88|Billet à|false|75|1|75
33229|87|Billet à|false|7|201|210
33229|85|Billet à|false|15|4|60
33230|85|Billet à|false|13|4|52
33230|87|Billet à|false|14|201|21
33230|88|Billet à|false|102|1|102
33230|86|Billet à|false|27|2|54
33231|1|Irregular Receipts|false|576|1|576
33231|85|Billet à|false|213|4|852
33231|88|Billet à|false|483|1|483
33232|87|Billet à|false|13|201|219
33232|85|Billet à|false|5|4|20
33232|86|Billet à|false|7|2|14
33232|88|Billet à|false|37|1|37
33233|88|Billet à|false|63|1|63
33233|86|Billet à|false|12|2|24
33233|85|Billet à|false|6|4|24
33233|87|Billet à|false|3|201|204
33234|88|Billet à|false|439|1|439
33234|85|Billet à|false|204|4|816
33234|1|Irregular Receipts|false|156|1|156
33234|86|Billet à|false|177|2|354
33234|87|Billet à|false|74|201|111
33235|86|Billet à|false|29|2|58
33235|87|Billet à|false|4|201|6
33235|88|Billet à|false|151|1|151
33235|83|Loge basse|true|1|32|32
33235|85|Billet à|false|6|4|24
